#Section 1
18.000000, 0.004768, 1.000000
18.000000, 0.038087, 2.000000
18.000000, 0.128478, 3.000000
18.000000, 0.304580, 4.000000
18.000000, 0.595003, 5.000000
18.000000, 1.028001, 6.000000
18.000000, 1.632422, 7.000000
18.000000, 2.436638, 8.000000
18.000000, 3.469437, 9.000000
18.000000, 4.758835, 10.000000
18.000000, 6.333918, 11.000000
18.000000, 8.222938, 12.000000
18.000000, 10.454029, 13.000000
18.000000, 13.056458, 14.000000
18.000000, 16.057938, 15.000000
#Section 19
19.000000, 0.000000, 0.000000
19.000000, 0.004768, 1.000000
19.000000, 0.038087, 2.000000
19.000000, 0.128478, 3.000000
19.000000, 0.304580, 4.000000
19.000000, 0.595003, 5.000000
19.000000, 1.028001, 6.000000
19.000000, 1.632422, 7.000000
19.000000, 2.436638, 8.000000
19.000000, 3.469437, 9.000000
19.000000, 4.758835, 10.000000
19.000000, 6.333918, 11.000000
19.000000, 8.222938, 12.000000
19.000000, 10.454029, 13.000000
19.000000, 13.056458, 14.000000
19.000000, 16.057938, 15.000000
#Section 20
20.000000, 0.000000, 0.000000
20.000000, 0.004768, 1.000000
20.000000, 0.038087, 2.000000
20.000000, 0.128478, 3.000000
20.000000, 0.304580, 4.000000
20.000000, 0.595003, 5.000000
20.000000, 1.028001, 6.000000
20.000000, 1.632422, 7.000000
20.000000, 2.436638, 8.000000
20.000000, 3.469437, 9.000000
20.000000, 4.758835, 10.000000
20.000000, 6.333918, 11.000000
20.000000, 8.222938, 12.000000
20.000000, 10.454029, 13.000000
20.000000, 13.056458, 14.000000
20.000000, 16.057938, 15.000000
#Section 21
21.000000, 0.000000, 0.000000
21.000000, 0.004768, 1.000000
21.000000, 0.038087, 2.000000
21.000000, 0.128478, 3.000000
21.000000, 0.304580, 4.000000
21.000000, 0.595003, 5.000000
21.000000, 1.028001, 6.000000
21.000000, 1.632422, 7.000000
21.000000, 2.436638, 8.000000
21.000000, 3.469437, 9.000000
21.000000, 4.758835, 10.000000
21.000000, 6.333918, 11.000000
21.000000, 8.222938, 12.000000
21.000000, 10.454029, 13.000000
21.000000, 13.056458, 14.000000
21.000000, 16.057938, 15.000000
#Section 22
22.000000, 0.000000, 0.000000
22.000000, 0.004768, 1.000000
22.000000, 0.038087, 2.000000
22.000000, 0.128478, 3.000000
22.000000, 0.304580, 4.000000
22.000000, 0.595003, 5.000000
22.000000, 1.028001, 6.000000
22.000000, 1.632422, 7.000000
22.000000, 2.436638, 8.000000
22.000000, 3.469437, 9.000000
22.000000, 4.758835, 10.000000
22.000000, 6.333918, 11.000000
22.000000, 8.222938, 12.000000
22.000000, 10.454029, 13.000000
22.000000, 13.056458, 14.000000
22.000000, 16.057938, 15.000000
#Section 23
23.000000, 0.000000, 0.000000
23.000000, 0.004768, 1.000000
23.000000, 0.038087, 2.000000
23.000000, 0.128478, 3.000000
23.000000, 0.304580, 4.000000
23.000000, 0.595003, 5.000000
23.000000, 1.028001, 6.000000
23.000000, 1.632422, 7.000000
23.000000, 2.436638, 8.000000
23.000000, 3.469437, 9.000000
23.000000, 4.758835, 10.000000
23.000000, 6.333918, 11.000000
23.000000, 8.222938, 12.000000
23.000000, 10.454029, 13.000000
23.000000, 13.056458, 14.000000
23.000000, 16.057938, 15.000000
#Section 24
24.000000, 0.000000, 0.000000
24.000000, 0.004768, 1.000000
24.000000, 0.038087, 2.000000
24.000000, 0.128478, 3.000000
24.000000, 0.304580, 4.000000
24.000000, 0.595003, 5.000000
24.000000, 1.028001, 6.000000
24.000000, 1.632422, 7.000000
24.000000, 2.436638, 8.000000
24.000000, 3.469437, 9.000000
24.000000, 4.758835, 10.000000
24.000000, 6.333918, 11.000000
24.000000, 8.222938, 12.000000
24.000000, 10.454029, 13.000000
24.000000, 13.056458, 14.000000
24.000000, 16.057938, 15.000000
#Section 25
25.000000, 0.000000, 0.000000
25.000000, 0.004768, 1.000000
25.000000, 0.038087, 2.000000
25.000000, 0.128478, 3.000000
25.000000, 0.304580, 4.000000
25.000000, 0.595003, 5.000000
25.000000, 1.028001, 6.000000
25.000000, 1.632422, 7.000000
25.000000, 2.436638, 8.000000
25.000000, 3.469437, 9.000000
25.000000, 4.758835, 10.000000
25.000000, 6.333918, 11.000000
25.000000, 8.222938, 12.000000
25.000000, 10.454029, 13.000000
25.000000, 13.056458, 14.000000
25.000000, 16.057938, 15.000000
